"SimpleArea","ClaimantProgramCode","PlatformPortfolio","ProductOrServiceCode","ProductOrServiceCodeText","ProductServiceOrRnDarea","SubCustomer.engines","Contracting_Agency_ID","ContractingOfficeID","fundingrequestingagencyid","fundingrequestingofficeid","ProjectID","Project.Name","Action_Obligation_OMB23_GDP21"
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W58RGZ","2100","W58RGZ",52,"BLACK HAWK (UH-60A/L)",66679.64
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W58RGZ","2100","W58RGZ",84,"MH-60R",258599.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W58RGZ","2100","W58RGZ",683,"CH-47F",31502.94
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W58RGZ","2100","W58RGZ",NA,NA,5144149
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W911N2","2100","W911N2",NA,NA,3117.232
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W911QY","2100","W911QY",NA,NA,-1435.816
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W911S7","2100","W911S7",NA,NA,5133.312
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W9127Q","2100","",NA,NA,26968.64
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W912D1","2100","W900W5",NA,NA,45059.84
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W912GY","2100","W912GY",NA,NA,28535.49
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Army","2100","W912NW","2100","W912NW",NA,NA,65842.72
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","F0146","1700","",NA,NA,91113.84
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA102","1700","",744,"F-14 TOMCAT",295567.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA102","1700","",811,"F404-GE-400 OR 402",605830.3
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA102","1700","",816,"TF-34",869500.9
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA102","1700","",818,"T-56",42105.38
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA103","1700","N00383",NA,NA,306354.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA104","1700","",818,"T-56",67835.94
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10A","1700","",746,"F-18 HORNET",1337665
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10C","1700","",795,"AV-8 HARRIER",609738.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10C","1700","N00383",NA,NA,483348.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10D","1700","",744,"F-14 TOMCAT",274676.9
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10D","1700","",746,"F-18 HORNET",212759
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10D","1700","",760,"CH-53 SEA STALLION",426211.3
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10D","1700","N00383",744,"F-14 TOMCAT",236791.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10E","1700","",744,"F-14 TOMCAT",409736.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10E","1700","N00383",744,"F-14 TOMCAT",299494.2
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","JA10E","1700","N00383",NA,NA,54265.28
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","M00146","1700","N65923",NA,NA,2663.666
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","M00146","1700","N68836",NA,NA,10571.91
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","MA40N","1700","N65886",NA,NA,3098.56
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00244","1700","N00244",NA,NA,-61642.92
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00244","1700","N55236",NA,NA,59564.77
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00244","1700","N61065",NA,NA,6477.365
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00244","1700","N65888",NA,NA,11547.25
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00244","1700","R07177",NA,NA,7886.192
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00383","1700","N00383",NA,NA,444377.2
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N00383","1700","N65916",NA,NA,100126.7
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N61331","1700","N61331",NA,NA,7718.86
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N62558","1700","N00104",NA,NA,242629.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N62558","97AS","SC0700",NA,NA,46332.68
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N62558","97AS","SP0700",NA,NA,127546.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N68335","1700","N68335",NA,NA,2918668
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","N68836","1700","N65886",NA,NA,4156.309
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","NJ20D","1700","",795,"AV-8 HARRIER",223468.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Navy","1700","NJ20D","1700","",NA,NA,47723.29
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA2521","5700","FA2521",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8100","5700","F3YCHC",NA,NA,96068.03
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8100","5700","FD2030",NA,NA,18706.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8101","5700","FA8101",NA,NA,-3913.408
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8103","5700","FA8103",64,"B1-B",528123.3
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8103","5700","FA8103",NA,NA,414181.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8104","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8104","5700","FA8104",1827,"C-130H",10034.28
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8104","5700","FA8104",NA,NA,9676734
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8109","5700","FA8109",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8112","2039","",NA,NA,8280.578
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8112","5700","FA8112",NA,NA,319358
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8120","5700","FA8120",NA,NA,3996.582
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8121","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8122","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8122","5700","F3YCAB",NA,NA,784862
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","FA8122","5700","FA8122",NA,NA,7969723
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GD60","5700","",818,"T-56",306923.7
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GD60","5700","",1500,"TF-33",207251.3
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GD60","5700","",1504,"F-110",181071.6
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GD60","5700","",1505,"F-101",374596.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GD60","5700","",1508,"F-108",127068.2
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GD60","5700","",NA,NA,868070
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GE40","5700","",NA,NA,-63415.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GF20","5700","",NA,NA,129894.9
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GF40","5700","",810,"J-85",245851.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","Air Force","5700","GF40","5700","",818,"T-56",212920.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","9763","S0513A","1700","N00383",NA,NA,2577.648
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","9763","S1403A","97AS","SPE4A5",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","9763","S3101A","97AS","SPE7L1",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","9763","S3500A","97AS","SPE4A5",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","9763","S3605A","97AS","SPE4A5",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","9763","S5116A","1700","N00383",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",111,"UH-60 BLACKHAWK UTTAS",74738.28
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",716,"C-130 HERCULES",38085.74
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",744,"F-14 TOMCAT",457094.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",746,"F-18 HORNET",1145337
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",760,"CH-53 SEA STALLION",37966.78
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",762,"MH53E SEA DRAGON",214182.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",778,"P-3 ORION",78772.45
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",816,"TF-34",39011.97
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",1430,"C-17A CARGO TRANSPORT",42303.06
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",1499,"A-10",41692.33
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",1901,"HH-53 SUPER JOLLY",147260.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",1903,"SH-60 SEAHAWK",96980.76
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","0700","97AS","",NA,NA,21044297
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SP0700","97AS","SP0700",NA,NA,2968662
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SP0740","97AS","SP0740",NA,NA,460573.9
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SP0760","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SP0760","97AS","SP0760",NA,NA,27808.86
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A0","97AS","SPE4A0",NA,NA,282.6452
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A1","97AS","SPE4A1",NA,NA,268545.2
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A2","97AS","SPE4A2",NA,NA,675370.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A4","97AS","SPE4A4",NA,NA,555193.6
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,29582937
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A6","97AS","SPE4A6",NA,NA,796249.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4A7","97AS","SPE4A7",NA,NA,355587.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE4AX","97AS","SPE4AX",NA,NA,957321.6
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7L1","97AS","SPE7L1",NA,NA,60574.35
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7L5","97AS","SPE7L5",NA,NA,4813.793
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7LX","97AS","SPE7L1",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7LX","97AS","SPE7LX",NA,NA,55710.42
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7LX","97AS","SPE7MX",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7M0","97AS","SPE7M0",NA,NA,35581.46
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7M1","97AS","SPE7M1",NA,NA,11685586
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7M3","97AS","SPE7M3",NA,NA,2536699
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7M4","97AS","SPE7M4",NA,NA,1898224
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7M9","97AS","SPE7M9",NA,NA,250855.3
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPE7MX","97AS","SPE7MX",NA,NA,2088190
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPEFA1","97AS","SPEFA1",NA,NA,25730.62
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPEFA5","97AS","SPEFA5",NA,NA,9613.174
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPEHA6","97AS","SPEHA6",NA,NA,40024.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPETA6","97AS","SPETA6",NA,NA,232418.9
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A0","97AS","SPM4A0",NA,NA,5634.002
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A1","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A1","97AS","SPM4A1",NA,NA,729787.8
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A4","97AS","SPM4A1",NA,NA,5108.543
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A1",NA,NA,450649.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A5",NA,NA,6039281
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A6","97AS","SPM4A1",NA,NA,6672.956
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A6","97AS","SPM4A6",NA,NA,4935.392
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A1",NA,NA,49133.24
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A7",NA,NA,11457.54
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM700","97AS","SPM700",NA,NA,120471
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM740","97AS","SPM740",NA,NA,298392.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A1","97AS","SPM7A1",NA,NA,961737.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A2","97AS","SPM7A2",NA,NA,670101.6
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A3","97AS","SPM7A3",NA,NA,16535.79
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A4","97AS","SPM7A4",NA,NA,268945.7
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A5","97AS","SPM7A1",NA,NA,4138.999
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A5","97AS","SPM7A5",NA,NA,431774.7
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7A6","97AS","SPM7A6",NA,NA,693837
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7AX","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7AX","97AS","SPM7AX",NA,NA,71683.16
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7L1","97AS","SPM7L1",NA,NA,357360.2
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7M1","97AS","SPM7M1",NA,NA,785661.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7M3","97AS","SPM7L1",NA,NA,73187.65
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7M3","97AS","SPM7M3",NA,NA,709869.3
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7M4","97AS","SPM7M4",NA,NA,829348.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7MC","97AS","SPM7MC",NA,NA,30554.86
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPM7MX","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPMTA6","97AS","SPMTA6",NA,NA,89323.86
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRHA1","5700","F2DCCW",NA,NA,374158
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRPA1","1700","N00383",84,"MH-60R",26929.1
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRPA1","1700","N00383",1828,"F/A-18 E/F",84615.99
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRPA1","1700","N00383",NA,NA,1449263
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRPA1","1700","N65916",1828,"F/A-18 E/F",0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRPA1","1700","N65916",NA,NA,622094.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W31G3H",2198,"CH-47F BLOCK II",612570
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W58H0Z",52,"BLACK HAWK (UH-60A/L)",1819382
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W58H0Z",54,"APACHE (AH-64A)",640776.4
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W58H0Z",70,"KIOWA WARRIOR",75541.45
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W58H0Z",2040,"AH-64E New Build",460054.2
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W58H0Z",2198,"CH-47F BLOCK II",774350
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","2100","W58H0Z",NA,NA,62610.01
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRRA1","97AS","SPRRA1",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","","",NA,NA,0
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","1700","N00383",1827,"C-130H",31185.09
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","5700","F3YCAB",NA,NA,7447999
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","5700","F3YTBK",702,"C-130 AMP",32877.99
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","5700","F3YTBK",1827,"C-130H",30167.49
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","5700","F3YTBK",NA,NA,1475508
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","5700","FD2030",23,"F-15",147835.5
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRTA1","5700","FD2030",NA,NA,3238100
"Products","A1B","Aircraft","4320","POWER AND HAND PUMPS","Other","DLA and Other DoD","97AS","SPRWA1","5700","F3QL05",NA,NA,399432.2
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","AE07","2100","",NA,NA,125077.1
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","AH23","2100","",NA,NA,63718.93
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","W25G1V","2100","W25G1V",NA,NA,877.1432
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","W58RGZ","","",NA,NA,0
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","W58RGZ","2100","W58H0Z",NA,NA,77430.09
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","W58RGZ","2100","W58RGZ",70,"KIOWA WARRIOR",141713.3
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","W58RGZ","2100","W58RGZ",NA,NA,313181.8
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Army","2100","W911N2","2100","W911N2",NA,NA,5284.45
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Navy","1700","JA102","1700","",818,"T-56",1435341
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Navy","1700","M00146","1700","N65923",1329,"AESA",7789.032
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Navy","1700","N00383","1700","N00383",NA,NA,19982.09
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Navy","1700","N00383","1700","N65916",NA,NA,1661.639
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Air Force","5700","FA6656","5700","FA6656",NA,NA,11872.47
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Air Force","5700","FA8101","5700","FA8101",NA,NA,9837.498
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","Air Force","5700","FA8553","5700","F3QCCQ",631,"C130-J",10285.75
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","DLA and Other DoD","9763","S1403A","97AS","SPE7M1",NA,NA,0
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","DLA and Other DoD","9763","S1504A","5700","FA8553",631,"C130-J",0
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","DLA and Other DoD","97AS","0700","","",NA,NA,0
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","DLA and Other DoD","97AS","0700","97AS","",NA,NA,5878534
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","DLA and Other DoD","97AS","SP0400","97AS","SP0400",NA,NA,1267145
"Products","A1B","Aircraft","4330","CENTRIFUGALS SEPARATORS & FILTERS","Other","DLA and Other DoD","97AS","SP0700","97AS","SP0700",NA,NA,5939549
